omega_b,omega_cdm,h,amp,lnprob
0.022174991577643535,0.11963856066209339,0.6782781821477705,7.789224770675148,-798.7280936948141
0.02252269088203935,0.12015911528967921,0.6781374612666335,7.840635381437353,-850.6619378700526
0.022428496442370636,0.12000938153435389,0.6780554415593882,8.011793686903081,-1097.864561995666
0.02227938182299245,0.1199490674281218,0.6779913869939895,7.688155864721002,-694.2943937591767
0.022022874969499295,0.11993605500860056,0.6779146841997481,8.098193261973003,-1233.1523391750266
0.022574291579151782,0.12023806786118625,0.6779331347109954,7.630882055982817,-655.9064795437876
0.02220360525017472,0.12009538024701466,0.6777797242979265,7.595293659177906,-619.8832687032362
0.022337869333372267,0.12001259101640052,0.6781524106268153,8.031795625108636,-1124.1471271258647
0.02255950841777448,0.12008031366691288,0.6780149337324842,8.058208227938856,-1179.7672467142713
0.02246411909618252,0.11988666899634172,0.6780472985134934,7.888515832818713,-924.7680125462033
0.022561035278252494,0.11996344215147922,0.6779442606458831,7.908669572103721,-954.5743401618736
0.022284115222255704,0.11989414856124157,0.6781226674713455,7.870631082016351,-889.4764036368452
0.022581293790190544,0.11992851614319709,0.6778519142847155,7.863764102636451,-899.2949049447886
0.02217392601305611,0.12003643036691225,0.6779391792770716,7.764406709158006,-755.3841908590857
0.02241763433459372,0.11995983737929997,0.6779061536079455,7.917624991736108,-959.1190986642832
0.022212685891104658,0.11999536178319715,0.6779936975497469,7.9414858811911495,-978.3499576379128
0.022376268549030496,0.12000850680087356,0.6779796705390877,7.931506431242888,-972.460263284001
0.022423616840579915,0.11999934047237566,0.6780362710126717,8.092416323920789,-1238.6060607356292
0.022406961036887534,0.12016912117655885,0.6779658662761681,8.110625503235084,-1259.633429961274
0.02241006666528435,0.119963316241428,0.6779703298884033,7.941943695297482,-992.6351673393989
0.022174991577643535,0.11963856066209339,0.6782781821477705,7.789224770675148,-798.7280936948141
0.02252269088203935,0.12015911528967921,0.6781374612666335,7.840635381437353,-850.6619378700526
0.02232297489124593,0.11985502712512996,0.6781481574621375,7.919149242790347,-959.2966067964556
0.022224863621910382,0.1199462849873462,0.6780005089971972,7.645472168086272,-658.2180356742787
0.022022874969499295,0.11993605500860056,0.6779146841997481,8.098193261973003,-1233.1523391750266
0.022574291579151782,0.12023806786118625,0.6779331347109954,7.630882055982817,-655.9064795437876
0.02220360525017472,0.12009538024701466,0.6777797242979265,7.595293659177906,-619.8832687032362
0.022442473013983028,0.11997646259570315,0.6780232821743806,7.959589586574299,-1019.1703084224414
0.02247315268756218,0.12005916140203084,0.6780096461115076,8.029145399805182,-1126.33098602806
0.022522454935116974,0.11980576442862176,0.6780922058561372,7.859968570375047,-895.2619701701509
0.022561035278252494,0.11996344215147922,0.6779442606458831,7.908669572103721,-954.5743401618736
0.02231060436334862,0.119856614242025,0.678170495196944,7.844355002677425,-859.6009795187429
0.022581293790190544,0.11992851614319709,0.6778519142847155,7.863764102636451,-899.2949049447886
0.022159096439941017,0.12003121377202529,0.6779307482752044,7.761165446147977,-751.6484688431708
0.02239282749488803,0.11990585537912887,0.6778227639562042,7.891723029387793,-926.4245283817327
0.022212685891104658,0.11999536178319715,0.6779936975497469,7.9414858811911495,-978.3499576379128
0.022376268549030496,0.12000850680087356,0.6779796705390877,7.931506431242888,-972.460263284001
0.022470624322059575,0.1200751485413176,0.6780842825696746,7.972954274968568,-1033.9336318987018
0.022406961036887534,0.12016912117655885,0.6779658662761681,8.110625503235084,-1259.633429961274
0.02241779038795369,0.11997674405998414,0.6779817916898878,7.934996012615201,-981.9247024424109
0.022149626448990496,0.11961679414242794,0.6782984375462082,7.78051397559727,-788.8030603456749
0.02252269088203935,0.12015911528967921,0.6781374612666335,7.840635381437353,-850.6619378700526
0.02232297489124593,0.11985502712512996,0.6781481574621375,7.919149242790347,-959.2966067964556
0.022224863621910382,0.1199462849873462,0.6780005089971972,7.645472168086272,-658.2180356742787
0.022087364218225217,0.11996397694312963,0.6779235599806256,8.04557263012328,-1140.1952305022774
0.02257297119926963,0.12029643883267734,0.6779484501329793,7.586968388197967,-626.3656009886192
0.022053411724807622,0.12016173626620585,0.677751016864517,7.48853235167777,-561.7178844783742
0.022401145717981644,0.11997073141406019,0.6780189572055666,7.899933965052633,-931.7154667198263
0.02247315268756218,0.12005916140203084,0.6780096461115076,8.029145399805182,-1126.33098602806
0.022538551759159472,0.11994000753823135,0.6780428095211455,7.788830374966319,-805.4923857809231
0.022561035278252494,0.11996344215147922,0.6779442606458831,7.908669572103721,-954.5743401618736
0.02238240724155025,0.11995902737990224,0.6781593114060588,7.843095707591128,-856.4231343496253
0.022581293790190544,0.11992851614319709,0.6778519142847155,7.863764102636451,-899.2949049447886
0.022105989971884146,0.12008830883523153,0.6778602946313653,7.709969200497102,-698.6725515746864
0.022454272601093835,0.11991324340069869,0.6778322677511848,7.882607663582576,-917.2426615496031
0.022212685891104658,0.11999536178319715,0.6779936975497469,7.9414858811911495,-978.3499576379128
0.02235253315189923,0.12002044897826729,0.6779521846548824,7.885288481519646,-907.025544617988
0.022362968610877686,0.12008330548175584,0.6779614919498513,7.820690536309982,-824.0846940373326
0.022406961036887534,0.12016912117655885,0.6779658662761681,8.110625503235084,-1259.633429961274
0.02235950995057389,0.11989851564973962,0.6780506087689933,7.901422219212788,-935.2671381697576
0.022149626448990496,0.11961679414242794,0.6782984375462082,7.78051397559727,-788.8030603456749
0.022540757209479952,0.1201738380471166,0.6781571328262637,7.835894383031577,-844.9350961981854
0.02232297489124593,0.11985502712512996,0.6781481574621375,7.919149242790347,-959.2966067964556
0.022224863621910382,0.1199462849873462,0.6780005089971972,7.645472168086272,-658.2180356742787
0.022087364218225217,0.11996397694312963,0.6779235599806256,8.04557263012328,-1140.1952305022774
0.022577787616106407,0.12034631534671214,0.6779352461370858,7.558721227039474,-610.1559743104631
0.022053411724807622,0.12016173626620585,0.677751016864517,7.48853235167777,-561.7178844783742
0.022401145717981644,0.11997073141406019,0.6780189572055666,7.899933965052633,-931.7154667198263
0.022358870157296446,0.12008708937680522,0.6779392293369502,7.881953125243217,-899.2192728599888
0.022538551759159472,0.11994000753823135,0.6780428095211455,7.788830374966319,-805.4923857809231
0.022561035278252494,0.11996344215147922,0.6779442606458831,7.908669572103721,-954.5743401618736
0.02225792413145786,0.12001724862510917,0.6780246507239365,7.783142862897962,-779.4183117995041
0.022581293790190544,0.11992851614319709,0.6778519142847155,7.863764102636451,-899.2949049447886
0.022105989971884146,0.12008830883523153,0.6778602946313653,7.709969200497102,-698.6725515746864
0.022454272601093835,0.11991324340069869,0.6778322677511848,7.882607663582576,-917.2426615496031
0.02221904511061548,0.11999935206148188,0.6779913281065054,7.938896123257417,-974.7160650726769
0.02235253315189923,0.12002044897826729,0.6779521846548824,7.885288481519646,-907.025544617988
0.022365866346613226,0.12023812615009685,0.677886828071707,7.753051895336441,-744.9491453038665
0.022358388003680476,0.12003075968686822,0.6780372204726286,7.995161712907533,-1065.6708344757362
0.022478953080964342,0.1198697850805169,0.6781063697205393,7.8381554680584475,-861.7895624929688
0.022149626448990496,0.11961679414242794,0.6782984375462082,7.78051397559727,-788.8030603456749
0.022540757209479952,0.1201738380471166,0.6781571328262637,7.835894383031577,-844.9350961981854
0.022303164374508785,0.11987345380963904,0.6781183444507911,7.863888676846033,-883.1530551137448
0.022224863621910382,0.1199462849873462,0.6780005089971972,7.645472168086272,-658.2180356742787
0.022087364218225217,0.11996397694312963,0.6779235599806256,8.04557263012328,-1140.1952305022774
0.022577787616106407,0.12034631534671214,0.6779352461370858,7.558721227039474,-610.1559743104631
0.022053411724807622,0.12016173626620585,0.677751016864517,7.48853235167777,-561.7178844783742
0.022275836362587145,0.12002064929995851,0.6779515964810634,7.819283791343128,-821.1037067370066
0.022319330766964976,0.11999822081777603,0.6780071065205038,7.862784844556474,-876.7176377855659
0.022538551759159472,0.11994000753823135,0.6780428095211455,7.788830374966319,-805.4923857809231
0.022561035278252494,0.11996344215147922,0.6779442606458831,7.908669572103721,-954.5743401618736
0.022242545367241264,0.1200151803847705,0.6780227265775033,7.750687535110615,-745.5632336996346
0.022581293790190544,0.11992851614319709,0.6778519142847155,7.863764102636451,-899.2949049447886
0.022105989971884146,0.12008830883523153,0.6778602946313653,7.709969200497102,-698.6725515746864
0.022454272601093835,0.11991324340069869,0.6778322677511848,7.882607663582576,-917.2426615496031
0.02221904511061548,0.11999935206148188,0.6779913281065054,7.938896123257417,-974.7160650726769
0.022393796567092675,0.12002923669333035,0.6779566389919809,7.860346376571218,-876.6970222570828
0.022307496565956483,0.12013260237395817,0.6779511509956353,7.751932806042163,-745.2095660069508
0.022358388003680476,0.12003075968686822,0.6780372204726286,7.995161712907533,-1065.6708344757362
0.022478953080964342,0.1198697850805169,0.6781063697205393,7.8381554680584475,-861.7895624929688
0.022207148200184438,0.11929604491074582,0.6786447729375136,7.535636177451488,-611.3954629573168
0.022540757209479952,0.1201738380471166,0.6781571328262637,7.835894383031577,-844.9350961981854
0.022303164374508785,0.11987345380963904,0.6781183444507911,7.863888676846033,-883.1530551137448
0.022224863621910382,0.1199462849873462,0.6780005089971972,7.645472168086272,-658.2180356742787
0.022087364218225217,0.11996397694312963,0.6779235599806256,8.04557263012328,-1140.1952305022774
0.022577787616106407,0.12034631534671214,0.6779352461370858,7.558721227039474,-610.1559743104631
0.022053411724807622,0.12016173626620585,0.677751016864517,7.48853235167777,-561.7178844783742
0.022275836362587145,0.12002064929995851,0.6779515964810634,7.819283791343128,-821.1037067370066
0.022423050685631028,0.11997067839786808,0.6780239986633849,7.827794803255702,-841.2964462749178
0.022538551759159472,0.11994000753823135,0.6780428095211455,7.788830374966319,-805.4923857809231
0.022541411197534795,0.11995659400204364,0.6779575084942815,7.905261727750636,-948.8772484419956
0.022242545367241264,0.1200151803847705,0.6780227265775033,7.750687535110615,-745.5632336996346
0.02257895408427916,0.11992914518407893,0.6778623639218141,7.859662217878929,-893.7675457481462
0.022105989971884146,0.12008830883523153,0.6778602946313653,7.709969200497102,-698.6725515746864
0.0223485832459346,0.11992846575162254,0.6779097769614412,7.773358680854973,-779.9348684431768
0.02221904511061548,0.11999935206148188,0.6779913281065054,7.938896123257417,-974.7160650726769
0.022393796567092675,0.12002923669333035,0.6779566389919809,7.860346376571218,-876.6970222570828
0.02247584404233265,0.12026155964000926,0.6779722513827224,7.527370065231595,-593.021083195926
0.022434154616461446,0.1199960066770699,0.6779742341212855,7.950499113458577,-1004.4193318196161
0.022504986722366754,0.11982103829744313,0.6781521446814552,7.831371369833316,-857.3622004331922
0.022207148200184438,0.11929604491074582,0.6786447729375136,7.535636177451488,-611.3954629573168
0.022540757209479952,0.1201738380471166,0.6781571328262637,7.835894383031577,-844.9350961981854
0.022303164374508785,0.11987345380963904,0.6781183444507911,7.863888676846033,-883.1530551137448
0.022213695051187785,0.11990276761368227,0.6779864753929183,7.579013498666185,-616.7924773495909
0.022103635379309282,0.1199617649744137,0.6779227014454441,8.028616602621327,-1112.4352052280178
0.022599699254099725,0.12036750752156339,0.6779318207057721,7.535500519784069,-600.1465622317321
0.0220177699267688,0.1202115113311959,0.6776769395357222,7.338424505128898,-539.5677455950813
0.02245722839305129,0.12007519271225522,0.6779785797668892,7.601495682247912,-636.6432884277131
0.022423050685631028,0.11997067839786808,0.6780239986633849,7.827794803255702,-841.2964462749178
0.022538551759159472,0.11994000753823135,0.6780428095211455,7.788830374966319,-805.4923857809231
0.0225277140406966,0.11995822390525608,0.6779652030053964,7.8962969421349545,-935.6192599514661
0.022242545367241264,0.1200151803847705,0.6780227265775033,7.750687535110615,-745.5632336996346
0.02257895408427916,0.11992914518407893,0.6778623639218141,7.859662217878929,-893.7675457481462
0.022220097660026795,0.12008404776816134,0.6778987222137222,7.674729142330958,-675.0001798471379
0.022370543853717863,0.11992548033606747,0.6779086182270219,7.750473733209946,-758.1147805337639
0.02221904511061548,0.11999935206148188,0.6779913281065054,7.938896123257417,-974.7160650726769
0.022393796567092675,0.12002923669333035,0.6779566389919809,7.860346376571218,-876.6970222570828
0.02247584404233265,0.12026155964000926,0.6779722513827224,7.527370065231595,-593.021083195926
0.022434154616461446,0.1199960066770699,0.6779742341212855,7.950499113458577,-1004.4193318196161
0.02253624831664734,0.1198129193131301,0.6781573802220623,7.8263345497303005,-853.6145573414472
0.02213701679539325,0.1190459349071808,0.6788070304572699,7.453324382399077,-583.1656839969694
0.022437945689100437,0.12011913922844056,0.6781107949253948,7.806518468528193,-808.7543496789222
0.022303164374508785,0.11987345380963904,0.6781183444507911,7.863888676846033,-883.1530551137448
0.02220135806951807,0.11989086409059771,0.6779796360465172,7.566497482350323,-609.8181258232639
0.022315145857310408,0.11988899226178933,0.6780374391611598,7.929718095421583,-973.1801747834149
0.022599699254099725,0.12036750752156339,0.6779318207057721,7.535500519784069,-600.1465622317321
0.0220177699267688,0.1202115113311959,0.6776769395357222,7.338424505128898,-539.5677455950813
0.022430935958654332,0.12008217005581079,0.6779641876630016,7.603408553241365,-636.1489390988856
0.022423050685631028,0.11997067839786808,0.6780239986633849,7.827794803255702,-841.2964462749178
0.022538551759159472,0.11994000753823135,0.6780428095211455,7.788830374966319,-805.4923857809231
0.0225277140406966,0.11995822390525608,0.6779652030053964,7.8962969421349545,-935.6192599514661
0.022198158518170367,0.12002404572972296,0.6780316801911039,7.728023254723223,-721.0305688339179
0.02257895408427916,0.11992914518407893,0.6778623639218141,7.859662217878929,-893.7675457481462
0.022196275349320064,0.12014444301485147,0.6778357377896699,7.620480972863084,-632.7608511658907
0.022370543853717863,0.11992548033606747,0.6779086182270219,7.750473733209946,-758.1147805337639
0.02223131098895367,0.11999337114323787,0.6779846316197997,7.923640774828871,-953.9520314696329
0.022393796567092675,0.12002923669333035,0.6779566389919809,7.860346376571218,-876.6970222570828
0.02247584404233265,0.12026155964000926,0.6779722513827224,7.527370065231595,-593.021083195926
0.022434154616461446,0.1199960066770699,0.6779742341212855,7.950499113458577,-1004.4193318196161
0.02253624831664734,0.1198129193131301,0.6781573802220623,7.8263345497303005,-853.6145573414472
0.022111614354790355,0.1187123502263154,0.6791336922721033,7.408642753251047,-579.0676346150784
0.022437945689100437,0.12011913922844056,0.6781107949253948,7.806518468528193,-808.7543496789222
0.022303164374508785,0.11987345380963904,0.6781183444507911,7.863888676846033,-883.1530551137448
0.022202765863890684,0.11983226451155646,0.6779567367566123,7.495426557502624,-580.6208142680633
0.022315145857310408,0.11988899226178933,0.6780374391611598,7.929718095421583,-973.1801747834149
0.022599699254099725,0.12036750752156339,0.6779318207057721,7.535500519784069,-600.1465622317321
0.0220177699267688,0.1202115113311959,0.6776769395357222,7.338424505128898,-539.5677455950813
0.022360714383770106,0.12010415286019001,0.6779153670574255,7.558371943884256,-606.8280977411222
0.022423050685631028,0.11997067839786808,0.6780239986633849,7.827794803255702,-841.2964462749178
0.022538551759159472,0.11994000753823135,0.6780428095211455,7.788830374966319,-805.4923857809231
0.0225277140406966,0.11995822390525608,0.6779652030053964,7.8962969421349545,-935.6192599514661
0.022198158518170367,0.12002404572972296,0.6780316801911039,7.728023254723223,-721.0305688339179
0.02257895408427916,0.11992914518407893,0.6778623639218141,7.859662217878929,-893.7675457481462
0.022150149194801218,0.12015668372341864,0.6778104889900437,7.6238368197080915,-632.3314356805872
0.022319596424488053,0.11992107504571993,0.6778679254903162,7.738842302616013,-744.4539665074144
0.02223131098895367,0.11999337114323787,0.6779846316197997,7.923640774828871,-953.9520314696329
0.022393796567092675,0.12002923669333035,0.6779566389919809,7.860346376571218,-876.6970222570828
0.02247584404233265,0.12026155964000926,0.6779722513827224,7.527370065231595,-593.021083195926
0.02240592715375501,0.1200106161229453,0.6779540799896987,7.909005481228886,-942.7672732319929
0.022464295080840017,0.11981709329473723,0.6781140887491126,7.754936787723735,-771.3251066603998
0.022111614354790355,0.1187123502263154,0.6791336922721033,7.408642753251047,-579.0676346150784
0.022437945689100437,0.12011913922844056,0.6781107949253948,7.806518468528193,-808.7543496789222
0.022303164374508785,0.11987345380963904,0.6781183444507911,7.863888676846033,-883.1530551137448
0.022082592360149873,0.11967021710145716,0.6779642802115161,7.4832939715954465,-575.5417635170852
0.022315145857310408,0.11988899226178933,0.6780374391611598,7.929718095421583,-973.1801747834149
0.022599699254099725,0.12036750752156339,0.6779318207057721,7.535500519784069,-600.1465622317321
0.0220177699267688,0.1202115113311959,0.6776769395357222,7.338424505128898,-539.5677455950813
0.022360714383770106,0.12010415286019001,0.6779153670574255,7.558371943884256,-606.8280977411222
0.022418085970445957,0.11998130884385423,0.6780153468029507,7.806336877116436,-815.8887008433726
0.022538551759159472,0.11994000753823135,0.6780428095211455,7.788830374966319,-805.4923857809231
0.022520685640512492,0.11994258311879101,0.6779817032537593,7.8806307164898755,-915.1310534865684
0.022198158518170367,0.12002404572972296,0.6780316801911039,7.728023254723223,-721.0305688339179
0.02248654229585191,0.1199756432191663,0.6778318295617338,7.773828523918905,-786.8751802359997
0.022041135739421448,0.12027452682654266,0.6777051352029676,7.578343113921356,-596.1015530290069
0.022319596424488053,0.11992107504571993,0.6778679254903162,7.738842302616013,-744.4539665074144
0.02223131098895367,0.11999337114323787,0.6779846316197997,7.923640774828871,-953.9520314696329
0.022393796567092675,0.12002923669333035,0.6779566389919809,7.860346376571218,-876.6970222570828
0.022446952610457756,0.12035470216450482,0.678003041847267,7.434261810113701,-561.183832173615
0.02240592715375501,0.1200106161229453,0.6779540799896987,7.909005481228886,-942.7672732319929
0.022464295080840017,0.11981709329473723,0.6781140887491126,7.754936787723735,-771.3251066603998
0.02200500623767158,0.11835082868973136,0.6793962065701004,7.380934320453567,-577.7734353886092
0.022437945689100437,0.12011913922844056,0.6781107949253948,7.806518468528193,-808.7543496789222
0.022303164374508785,0.11987345380963904,0.6781183444507911,7.863888676846033,-883.1530551137448
0.022082592360149873,0.11967021710145716,0.6779642802115161,7.4832939715954465,-575.5417635170852
0.022315145857310408,0.11988899226178933,0.6780374391611598,7.929718095421583,-973.1801747834149
0.022599699254099725,0.12036750752156339,0.6779318207057721,7.535500519784069,-600.1465622317321
0.0220177699267688,0.1202115113311959,0.6776769395357222,7.338424505128898,-539.5677455950813
0.02223108982213168,0.12017128041282596,0.6778308072443118,7.566512641331876,-602.1525875312849
0.022525763711248113,0.12008236544965338,0.6779188414077989,7.752412741070073,-761.0266660881474
0.02255612420683727,0.11993065206715035,0.6780545659749654,7.772907456586787,-789.9609073104787
0.022530267116644236,0.119939357336871,0.6780014030468529,7.851505727794348,-878.4497871131415
0.022141160243750454,0.1195302877281957,0.6784343451184991,7.625599041700581,-653.5153109382281
0.02248654229585191,0.1199756432191663,0.6778318295617338,7.773828523918905,-786.8751802359997
0.02203400969475186,0.120273340596922,0.6777022431934172,7.5788896914037025,-596.1437174693639
0.022319596424488053,0.11992107504571993,0.6778679254903162,7.738842302616013,-744.4539665074144
0.022272027946119446,0.1199973923236416,0.6779775075977162,7.920228120431742,-951.2604868582405
0.022393796567092675,0.12002923669333035,0.6779566389919809,7.860346376571218,-876.6970222570828
0.022446952610457756,0.12035470216450482,0.678003041847267,7.434261810113701,-561.183832173615
0.02240592715375501,0.1200106161229453,0.6779540799896987,7.909005481228886,-942.7672732319929
0.022464295080840017,0.11981709329473723,0.6781140887491126,7.754936787723735,-771.3251066603998
0.02200500623767158,0.11835082868973136,0.6793962065701004,7.380934320453567,-577.7734353886092
0.022416202478066655,0.12011492006153528,0.6780557754050467,7.736656872514042,-736.4214432096583
0.022303164374508785,0.11987345380963904,0.6781183444507911,7.863888676846033,-883.1530551137448
0.022082592360149873,0.11967021710145716,0.6779642802115161,7.4832939715954465,-575.5417635170852
0.022315145857310408,0.11988899226178933,0.6780374391611598,7.929718095421583,-973.1801747834149
0.022528649989840287,0.12034846154117997,0.6779007016011744,7.511438996869158,-587.419473738662
0.0220177699267688,0.1202115113311959,0.6776769395357222,7.338424505128898,-539.5677455950813
0.02221435791250844,0.12024235059165633,0.6777708490240574,7.421944819161797,-551.5209089160528
0.022525763711248113,0.12008236544965338,0.6779188414077989,7.752412741070073,-761.0266660881474
0.02255612420683727,0.11993065206715035,0.6780545659749654,7.772907456586787,-789.9609073104787
0.022530267116644236,0.119939357336871,0.6780014030468529,7.851505727794348,-878.4497871131415
0.022177948870878764,0.1197925066920929,0.6781874482664182,7.601427822501669,-630.8716765114173
0.02248654229585191,0.1199756432191663,0.6778318295617338,7.773828523918905,-786.8751802359997
0.02203400969475186,0.120273340596922,0.6777022431934172,7.5788896914037025,-596.1437174693639
0.022270111770961352,0.11991678069972417,0.6778365728110649,7.712378675886444,-717.6995893164597
0.022268300991099957,0.12001322287530558,0.6779641521831241,7.888026310678663,-906.2036108375065
0.022393796567092675,0.12002923669333035,0.6779566389919809,7.860346376571218,-876.6970222570828
0.022367867104433375,0.12036074327448024,0.6781021102654962,7.35955198570777,-550.4135863479389
0.02240592715375501,0.1200106161229453,0.6779540799896987,7.909005481228886,-942.7672732319929
0.02245705305913013,0.11982349021091712,0.67810699879222,7.748181533365757,-763.9649841505541
0.02200500623767158,0.11835082868973136,0.6793962065701004,7.380934320453567,-577.7734353886092
0.022311858748106064,0.1196672703613618,0.6783959185624422,7.646389953056246,-672.1103997031139
0.022303164374508785,0.11987345380963904,0.6781183444507911,7.863888676846033,-883.1530551137448
0.022082592360149873,0.11967021710145716,0.6779642802115161,7.4832939715954465,-575.5417635170852
0.02232234655972587,0.119953424323661,0.6780462719828895,7.851844435228114,-865.3454359066209
0.022528649989840287,0.12034846154117997,0.6779007016011744,7.511438996869158,-587.419473738662
0.0220177699267688,0.1202115113311959,0.6776769395357222,7.338424505128898,-539.5677455950813
0.022200851779670502,0.12029845426732573,0.6777180001740039,7.354731777291355,-545.4654572758513
0.022569296981496303,0.12009405647184489,0.6779111800025817,7.729482422569223,-741.1374676756047
0.02255612420683727,0.11993065206715035,0.6780545659749654,7.772907456586787,-789.9609073104787
0.022535016110157718,0.11993775849998999,0.678011167115388,7.837070125127965,-860.9946572713802
0.022139084306226107,0.11976944229466666,0.678232235241841,7.579715505698494,-616.5000531862311
0.02248654229585191,0.1199756432191663,0.6778318295617338,7.773828523918905,-786.8751802359997
0.02203400969475186,0.120273340596922,0.6777022431934172,7.5788896914037025,-596.1437174693639
0.022270111770961352,0.11991678069972417,0.6778365728110649,7.712378675886444,-717.6995893164597
0.022268300991099957,0.12001322287530558,0.6779641521831241,7.888026310678663,-906.2036108375065
0.022393796567092675,0.12002923669333035,0.6779566389919809,7.860346376571218,-876.6970222570828
0.022367867104433375,0.12036074327448024,0.6781021102654962,7.35955198570777,-550.4135863479389
0.022410428830130332,0.12000803622838564,0.6779557933011993,7.906923726693912,-940.2235499255481
0.02245705305913013,0.11982349021091712,0.67810699879222,7.748181533365757,-763.9649841505541
0.02200500623767158,0.11835082868973136,0.6793962065701004,7.380934320453567,-577.7734353886092
0.022322967002452627,0.11957904431895604,0.6785060291624689,7.584766988414823,-634.4028061314867
0.022303164374508785,0.11987345380963904,0.6781183444507911,7.863888676846033,-883.1530551137448
0.022083443792396254,0.11967474022006847,0.6779625070693307,7.48236836246985,-575.1212256641124
0.02223446495469657,0.11986519755739683,0.6781354488284266,7.721347692744267,-723.4458109842535
0.022528649989840287,0.12034846154117997,0.6779007016011744,7.511438996869158,-587.419473738662
0.0220177699267688,0.1202115113311959,0.6776769395357222,7.338424505128898,-539.5677455950813
0.022200851779670502,0.12029845426732573,0.6777180001740039,7.354731777291355,-545.4654572758513
0.022595805766312146,0.12010976368306635,0.6779177904429242,7.730997870273165,-743.3042675046231
0.02255612420683727,0.11993065206715035,0.6780545659749654,7.772907456586787,-789.9609073104787
0.022535016110157718,0.11993775849998999,0.678011167115388,7.837070125127965,-860.9946572713802
0.022139084306226107,0.11976944229466666,0.678232235241841,7.579715505698494,-616.5000531862311
0.02248654229585191,0.1199756432191663,0.6778318295617338,7.773828523918905,-786.8751802359997
0.02203400969475186,0.120273340596922,0.6777022431934172,7.5788896914037025,-596.1437174693639
0.022270111770961352,0.11991678069972417,0.6778365728110649,7.712378675886444,-717.6995893164597
0.022316963265503118,0.12018307115459617,0.6780315782765586,7.62973800599572,-642.0324745047974
0.022435396213508162,0.12010074012598916,0.6778824171319753,7.858720481459021,-873.8085432487155
0.022367867104433375,0.12036074327448024,0.6781021102654962,7.35955198570777,-550.4135863479389
0.022389462813140863,0.11999101706467762,0.6779771991768474,7.884812425320059,-910.0076914884878
